latitude;longitude;species
37.023443;-8.995697;2492867
37.101446;-8.684993;2490669
37.101446;-8.684993;5844936
37.023443;-8.995697;2481047
37.023443;-8.995697;2474051
37.101446;-8.684993;7634625
37.023443;-8.995697;5231209
37.283874;-8.554656;2480537
37.283874;-8.554656;2489214
37.283874;-8.554656;2490719
37.283874;-8.554656;2492949
37.283874;-8.554656;2487879
37.283874;-8.554656;2492956
37.283874;-8.554656;8097467
37.283874;-8.554656;2487883
37.283874;-8.554656;2493012
37.283874;-8.554656;5231918
37.283874;-8.554656;7634625
37.283874;-8.554656;5230791
37.283874;-8.554656;2484916
37.283874;-8.554656;5229493
37.283874;-8.554656;2490604
37.283874;-8.554656;8095051
37.283874;-8.554656;2494708
37.283874;-8.554656;2490266
37.283874;-8.554656;2478523
37.283874;-8.554656;8077224
37.283874;-8.554656;4408759
37.283874;-8.554656;6093527
37.283874;-8.554656;5845582
37.283874;-8.554656;2480495
37.283874;-8.554656;2494200
37.283874;-8.554656;5231438
37.283874;-8.554656;2490310
37.283874;-8.554656;2481047
37.283874;-8.554656;2491498
37.283874;-8.554656;2494686
37.283874;-8.554656;2477968
37.283874;-8.554656;5231190
37.026266;-7.997189;5844936
37.026266;-7.997189;5230791
37.026266;-7.997189;2489214
37.026266;-7.997189;2490669
37.026266;-7.997189;5231918
37.026266;-7.997189;8097467
37.026266;-7.997189;5844449
37.026266;-7.997189;2490313
37.026266;-7.997189;7634625
37.026266;-7.997189;2493012
37.026266;-7.997189;2490719
37.026266;-7.997189;2494200
37.026266;-7.997189;2492460
37.026266;-7.997189;8012314
37.026266;-7.997189;2494686
37.026266;-7.997189;8095051
37.026266;-7.997189;5231190
37.026266;-7.997189;5845582
37.026266;-7.997189;2493052
37.026266;-7.997189;2492962
37.026266;-7.997189;7806848
37.026266;-7.997189;2495414
37.026266;-7.997189;2492822
39.024854;-8.906096;2494686
39.067456;-9.156469;2493660
39.062851;-9.162193;5230791
40.641771;-8.663197;5231190
40.641771;-8.663197;2490298
40.688473;-8.726509;2487871
40.686217;-8.731005;2487871
40.686217;-8.731005;2492460
40.686217;-8.731005;5231190
40.686217;-8.731005;5229167
40.686217;-8.731005;2480537
40.686217;-8.731005;8097467
40.686217;-8.731005;2494200
40.641771;-8.663197;5230791
40.641771;-8.663197;5231190
40.641771;-8.663197;5231190
40.641771;-8.663197;2490298
40.641771;-8.663197;5845582
40.688473;-8.726509;2495455
40.688473;-8.726509;2480482
40.667944;-8.689928;2475532
40.688473;-8.726509;2480537
40.688473;-8.726509;2477968
40.688473;-8.726509;2487883
40.667944;-8.689928;5230791
40.667944;-8.689928;5845582
40.667944;-8.689928;5231190
40.667944;-8.689928;2490266
40.667944;-8.689928;2490298
40.641771;-8.663197;5229167
40.641771;-8.663197;2492822
40.641771;-8.663197;2490313
40.667944;-8.689928;2493660
40.667944;-8.689928;2495000
40.641771;-8.663197;2481042
40.641771;-8.663197;2492822
40.641771;-8.663197;2489214
40.641771;-8.663197;5228676
40.641771;-8.663197;2490313
40.641771;-8.663197;5229167
40.641771;-8.663197;2490298
40.41892;-7.539711;2494200
40.41892;-7.539711;8097467
40.41892;-7.539711;5231763
40.41892;-7.539711;5231918
40.41892;-7.539711;2490719
40.41892;-7.539711;2480537
40.41892;-7.539711;5739315
40.41892;-7.539711;2482501
40.41892;-7.539711;2480666
40.41892;-7.539711;2480495
40.41892;-7.539711;2490298
40.41892;-7.539711;8095051
40.41892;-7.539711;2492956
40.41892;-7.539711;5229493
40.41892;-7.539711;2494686
40.41892;-7.539711;4408796
40.41892;-7.539711;2487871
40.41892;-7.539711;5228676
40.41892;-7.539711;2474051
40.41892;-7.539711;2490604
40.41892;-7.539711;2491498
40.41892;-7.539711;2484916
40.41892;-7.539711;5229493
40.41892;-7.539711;8095051
40.41892;-7.539711;2491498
40.41892;-7.539711;2484916
40.41892;-7.539711;4408796
40.41892;-7.539711;2492956
40.41892;-7.539711;8097467
40.41892;-7.539711;2490719
40.41892;-7.539711;5231190
40.41892;-7.539711;2482501
40.41892;-7.539711;2490310
40.41892;-7.539711;5228676
40.41892;-7.539711;2487879
40.41892;-7.539711;5231438
40.41892;-7.539711;2495093
40.41892;-7.539711;2490298
40.41892;-7.539711;2490604
37.930117;-8.04903;5229167
37.930117;-8.04903;2480726
37.930117;-8.04903;2480482
38.161096;-8.062012;5228695
40.41892;-7.539711;7660710
40.41892;-7.539711;2482501
40.41892;-7.539711;2487879
40.41892;-7.539711;5739315
40.41892;-7.539711;2490719
40.41892;-7.539711;8097467
40.41892;-7.539711;5231763
40.41892;-7.539711;5230791
40.41892;-7.539711;2481042
40.41892;-7.539711;2482492
40.41892;-7.539711;5228676
40.41892;-7.539711;5228676
40.41892;-7.539711;5229493
40.41892;-7.539711;4408796
40.41892;-7.539711;2492956
40.41892;-7.539711;2480537
40.41892;-7.539711;2489214
40.41892;-7.539711;5231918
40.41892;-7.539711;2492956
40.41892;-7.539711;5739315
40.41892;-7.539711;2480537
40.41892;-7.539711;2487879
40.41892;-7.539711;5230791
40.41892;-7.539711;8097467
40.41892;-7.539711;2482501
40.41892;-7.539711;5739315
40.41892;-7.539711;2482492
40.41892;-7.539711;2480685
40.41892;-7.539711;2482492
40.41892;-7.539711;2489214
40.41892;-7.539711;5231918
40.41892;-7.539711;8097467
40.41892;-7.539711;2480537
40.41892;-7.539711;2482501
40.41892;-7.539711;2474051
40.41892;-7.539711;2494200
40.41892;-7.539711;2495000
40.41892;-7.539711;2480495
40.41892;-7.539711;2484916
40.41892;-7.539711;5231240
40.41892;-7.539711;6093527
40.41892;-7.539711;8077224
40.41892;-7.539711;5231763
40.41892;-7.539711;8095051
40.41892;-7.539711;8095051
40.41892;-7.539711;2495000
40.41892;-7.539711;2490298
40.41892;-7.539711;2490298
40.41892;-7.539711;2495455
40.41892;-7.539711;8077224
40.41892;-7.539711;2490310
40.41892;-7.539711;4408759
40.41892;-7.539711;2492460
40.41892;-7.539711;2474051
40.41892;-7.539711;2491498
40.41892;-7.539711;2490774
40.41892;-7.539711;2490719
40.41892;-7.539711;7806848
40.41892;-7.539711;2484916
40.41892;-7.539711;4408796
40.41892;-7.539711;4408796
40.41892;-7.539711;2490310
40.41892;-7.539711;2494686
40.41892;-7.539711;2481042
40.41892;-7.539711;6093527
40.41892;-7.539711;2480495
40.41892;-7.539711;2495455
40.41892;-7.539711;2494200
40.41892;-7.539711;5231240
40.41892;-7.539711;2490274
40.41892;-7.539711;5231240
40.41892;-7.539711;2474051
40.41892;-7.539711;5229493
40.41892;-7.539711;5231190
40.41892;-7.539711;2484916
40.41892;-7.539711;2490298
40.41892;-7.539711;5228676
40.41892;-7.539711;6095119
40.41892;-7.539711;2494708
40.41892;-7.539711;8077224
40.41892;-7.539711;2495000
40.41892;-7.539711;2494200
40.41892;-7.539711;2481042
40.41892;-7.539711;2490719
40.41892;-7.539711;5231190
40.41892;-7.539711;5231763
40.41892;-7.539711;2491498
40.41892;-7.539711;2480685
40.41892;-7.539711;5231763
40.41892;-7.539711;5229167
40.41892;-7.539711;5739315
40.41892;-7.539711;2482501
40.41892;-7.539711;2487879
40.41892;-7.539711;2487871
40.41892;-7.539711;6093527
40.41892;-7.539711;5229493
40.41892;-7.539711;8097467
40.41892;-7.539711;2494200
40.41892;-7.539711;2480537
40.41892;-7.539711;2490313
40.41892;-7.539711;2494708
40.41892;-7.539711;2482492
40.41892;-7.539711;5228676
40.41892;-7.539711;2495708
40.41892;-7.539711;4408796
40.41892;-7.539711;2484916
40.41892;-7.539711;2495455
40.41892;-7.539711;2490719
40.41892;-7.539711;5231918
40.41892;-7.539711;2495000
40.41892;-7.539711;2490774
40.41892;-7.539711;5231190
40.41892;-7.539711;2490604
40.41892;-7.539711;2490298
40.41892;-7.539711;8077224
40.41892;-7.539711;2480495
40.41892;-7.539711;2491498
40.41892;-7.539711;4408759
40.41892;-7.539711;6095119
40.41892;-7.539711;2490310
40.41892;-7.539711;2490956
40.41892;-7.539711;7806848
40.41892;-7.539711;2480666
40.41892;-7.539711;2490274
40.41892;-7.539711;2492956
40.41892;-7.539711;5230791
40.41892;-7.539711;2480495
40.41892;-7.539711;5231438
40.41892;-7.539711;5231240
40.41892;-7.539711;2490298
40.41892;-7.539711;2491498
40.41892;-7.539711;2474051
40.41892;-7.539711;2495093
40.41892;-7.539711;5231918
40.41892;-7.539711;4408796
40.41892;-7.539711;5739315
40.41892;-7.539711;2474051
40.41892;-7.539711;6095119
40.41892;-7.539711;5231763
40.41892;-7.539711;2494200
40.41892;-7.539711;5231240
40.41892;-7.539711;5231918
40.41892;-7.539711;2492956
40.41892;-7.539711;2487879
40.41892;-7.539711;5739315
40.41892;-7.539711;2480537
40.41892;-7.539711;2482501
40.41892;-7.539711;8077224
40.41892;-7.539711;2490274
40.41892;-7.539711;2490298
40.41892;-7.539711;2490956
40.41892;-7.539711;2491498
40.41892;-7.539711;2494708
40.41892;-7.539711;2488949
40.41892;-7.539711;2491498
40.41892;-7.539711;5231240
40.41892;-7.539711;2484916
40.41892;-7.539711;2482492
40.41892;-7.539711;5231763
40.41892;-7.539711;5845582
40.41892;-7.539711;2494200
40.41892;-7.539711;2494686
40.41892;-7.539711;5229493
40.41892;-7.539711;5231198
40.41892;-7.539711;2474051
40.41892;-7.539711;2480666
40.41892;-7.539711;2480495
40.41892;-7.539711;4408796
40.41892;-7.539711;2490956
40.41892;-7.539711;2490719
40.41892;-7.539711;5228676
40.41892;-7.539711;8095051
40.41892;-7.539711;5231190
40.41892;-7.539711;2492460
40.41892;-7.539711;2490310
40.41892;-7.539711;2480537
40.41892;-7.539711;2480666
40.41892;-7.539711;2480495
40.41892;-7.539711;8109681
40.41892;-7.539711;2492943
40.41892;-7.539711;2482552
40.41892;-7.539711;2481042
40.41892;-7.539711;4408796
40.41892;-7.539711;7626513
40.41892;-7.539711;2480495
40.41892;-7.539711;5228676
40.41892;-7.539711;2482492
40.41892;-7.539711;2494708
40.41892;-7.539711;2482552
40.41892;-7.539711;5231240
40.41892;-7.539711;2481042
40.41892;-7.539711;5229493
40.41892;-7.539711;5229167
40.41892;-7.539711;5739315
40.41892;-7.539711;5231763
40.41892;-7.539711;2492460
40.41892;-7.539711;2480666
40.41892;-7.539711;2481035
40.41892;-7.539711;2490956
40.41892;-7.539711;6095119
40.41892;-7.539711;2490719
40.41892;-7.539711;2490310
40.41892;-7.539711;2490774
40.41892;-7.539711;2491498
40.41892;-7.539711;7806848
40.41892;-7.539711;8077224
40.41892;-7.539711;2490298
40.41892;-7.539711;5231438
40.41892;-7.539711;2495093
40.41892;-7.539711;2490604
40.41892;-7.539711;2490274
40.41892;-7.539711;8077224
40.41892;-7.539711;2490298
40.41892;-7.539711;2490298
40.41892;-7.539711;5739315
40.41892;-7.539711;2490310
40.41892;-7.539711;5231240
40.41892;-7.539711;2490719
40.41892;-7.539711;5231918
40.41892;-7.539711;2474051
40.41892;-7.539711;5228676
40.41892;-7.539711;8097467
40.41892;-7.539711;2480537
40.41892;-7.539711;5231763
40.41892;-7.539711;5739315
40.41892;-7.539711;5231918
40.41892;-7.539711;2482492
40.41892;-7.539711;2490310
40.41892;-7.539711;5229493
40.41892;-7.539711;2494708
40.41892;-7.539711;2494200
40.41892;-7.539711;5231240
40.41892;-7.539711;8077224
40.41892;-7.539711;2480495
40.41892;-7.539711;2490719
40.41892;-7.539711;4408796
40.41892;-7.539711;2490298
40.41892;-7.539711;2491498
40.41892;-7.539711;6095119
40.41892;-7.539711;4408796
40.41892;-7.539711;5231763
40.41892;-7.539711;2482492
40.41892;-7.539711;2480537
40.41892;-7.539711;5739315
40.41892;-7.539711;5228676
40.41892;-7.539711;5231918
40.41892;-7.539711;2481042
40.41892;-7.539711;2482501
40.41892;-7.539711;2494708
40.41892;-7.539711;2490719
39.382279;-8.534059;2494200
39.382279;-8.534059;5229490
39.382279;-8.534059;2492460
39.382279;-8.534059;2495414
39.382279;-8.534059;2495000
39.382279;-8.534059;8095051
39.382279;-8.534059;5845582
39.382279;-8.534059;2494686
39.382279;-8.534059;4408759
39.382279;-8.534059;2492822
39.382279;-8.534059;2480482
39.382279;-8.534059;5231190
37.7065;-8.78785;2490955
37.7065;-8.78785;2492962
38.099577;-8.789835;2490313
38.099577;-8.789835;8095051
38.099577;-8.789835;2475532
38.099577;-8.789835;2494200
38.099577;-8.789835;7341500
38.099577;-8.789835;2482501
38.099577;-8.789835;5230791
38.099577;-8.789835;5231190
38.099577;-8.789835;2493214
38.099577;-8.789835;2489214
38.099577;-8.789835;2493660
38.099577;-8.789835;2475443
38.099577;-8.789835;2494686
38.099577;-8.789835;5845582
38.099577;-8.789835;2492822
38.099577;-8.789835;2497266
38.099577;-8.789835;2489104
38.099577;-8.789835;2493118
38.099577;-8.789835;2493128
38.099577;-8.789835;4408759
38.099577;-8.789835;2481035
38.099577;-8.789835;2490719
38.099577;-8.789835;2493012
37.92787;-8.80434;2493128
38.099577;-8.789835;2480482
38.099577;-8.789835;2494708
38.099577;-8.789835;2495708
38.099577;-8.789835;2489160
37.7065;-8.78785;2480666
39.067456;-9.156469;5739315
38.365349;-7.316894;2482473
38.365349;-7.316894;2481042
38.365349;-7.316894;5231235
38.365349;-7.316894;2496464
38.365349;-7.316894;5228228
39.382279;-8.534059;5229167
39.382279;-8.534059;2474156
39.382279;-8.534059;5230791
39.382279;-8.534059;5228676
39.382279;-8.534059;2489214
39.382279;-8.534059;2482501
39.382279;-8.534059;2496464
39.382279;-8.534059;2481035
39.382279;-8.534059;5229493
39.382279;-8.534059;5229490
39.382279;-8.534059;2490313
39.382279;-8.534059;2489104
39.382279;-8.534059;2488949
39.688864;-7.380704;5229167
39.688864;-7.380704;2487879
39.688864;-7.380704;7626513
39.688864;-7.380704;7634625
39.688864;-7.380704;5231918
39.688864;-7.380704;2482501
39.688864;-7.380704;2482492
39.688864;-7.380704;5230791
39.688864;-7.380704;8097467
39.688864;-7.380704;5231235
39.688864;-7.380704;2480537
39.688864;-7.380704;2490669
39.688864;-7.380704;2480389
39.688864;-7.380704;2490719
39.688864;-7.380704;2480696
39.688864;-7.380704;2495455
39.688864;-7.380704;2497701
39.688864;-7.380704;2494200
39.688864;-7.380704;2494686
39.688864;-7.380704;2484916
39.688864;-7.380704;2494708
39.688864;-7.380704;2492949
39.688864;-7.380704;5229493
39.688864;-7.380704;2481042
39.688864;-7.380704;4408796
39.688864;-7.380704;2497266
39.688864;-7.380704;2477968
39.688864;-7.380704;8095051
39.688864;-7.380704;5231190
39.688864;-7.380704;2478523
39.688864;-7.380704;2496862
39.688864;-7.380704;5229168
39.688864;-7.380704;2490604
39.688864;-7.380704;2492350
39.688864;-7.380704;2490774
39.688864;-7.380704;2495000
39.688864;-7.380704;7806848
39.688864;-7.380704;2492962
39.688864;-7.380704;5231438
39.688864;-7.380704;2474051
39.688864;-7.380704;7341500
39.688864;-7.380704;2489104
39.688864;-7.380704;2497496
39.688864;-7.380704;2492867
40.41892;-7.539711;2474051
40.41892;-7.539711;2491498
40.41892;-7.539711;8077224
37.03221;-7.817722;5231190
37.03221;-7.817722;2490719
37.03221;-7.817722;2487385
37.03221;-7.817722;2494686
37.03221;-7.817722;2494200
37.03221;-7.817722;2494708
37.03221;-7.817722;5845582
37.03221;-7.817722;2490266
37.03221;-7.817722;2495414
37.03221;-7.817722;2492962
37.03221;-7.817722;2490298
37.03221;-7.817722;2492822
40.41892;-7.539711;2495455
40.41892;-7.539711;5231763
40.41892;-7.539711;5739315
40.41892;-7.539711;2480537
40.41892;-7.539711;2490719
40.41892;-7.539711;2487879
40.41892;-7.539711;8097467
40.41892;-7.539711;5229490
40.41892;-7.539711;2494200
40.41892;-7.539711;4408796
40.41892;-7.539711;2487871
40.41892;-7.539711;8095051
40.41892;-7.539711;6092830
40.41892;-7.539711;2490310
37.156272;-7.545859;2489214
37.156272;-7.545859;5230791
37.156272;-7.545859;2495414
37.156272;-7.545859;5231190
37.156272;-7.545859;2490719
37.156272;-7.545859;2494200
37.156272;-7.545859;2492962
40.41892;-7.539711;5231763
40.41892;-7.539711;8077224
40.41892;-7.539711;2490298
40.41892;-7.539711;2491498
37.024632;-8.011826;8097467
37.024632;-8.011826;5844936
37.024632;-8.011826;2489160
37.024632;-8.011826;5230791
37.024632;-8.011826;2489214
40.41892;-7.539711;5231763
40.41892;-7.539711;5231770
37.024632;-8.011826;2490719
37.024632;-8.011826;2487385
37.024632;-8.011826;2494200
37.024632;-8.011826;5845582
37.024632;-8.011826;2494686
37.024632;-8.011826;2492460
37.024632;-8.011826;5231190
37.024632;-8.011826;2492962
37.024632;-8.011826;2490298
40.41892;-7.539711;8077224
40.41892;-7.539711;2495000
40.41892;-7.539711;4408759
40.41892;-7.539711;2490298
40.41892;-7.539711;2491498
40.41892;-7.539711;5231438
37.03221;-7.817722;5230791
37.03221;-7.817722;2492956
37.016974;-7.997047;2495696
38.177737;-7.062229;5231236
38.177737;-7.062229;5230791
38.177737;-7.062229;2492956
38.177737;-7.062229;5844936
38.177737;-7.062229;2475532
38.177737;-7.062229;2482492
38.177737;-7.062229;5845582
38.177737;-7.062229;2494686
38.177737;-7.062229;2480537
38.177737;-7.062229;8097467
38.177737;-7.062229;2490719
38.177737;-7.062229;7626513
38.177737;-7.062229;5229165
38.177737;-7.062229;2490613
38.177737;-7.062229;2487879
38.177737;-7.062229;2480389
38.177737;-7.062229;8095051
38.177737;-7.062229;2478523
38.177737;-7.062229;2495000
38.177737;-7.062229;2494200
38.177737;-7.062229;2494708
38.177737;-7.062229;2484916
38.177737;-7.062229;5229493
38.177737;-7.062229;2490266
38.177737;-7.062229;6095119
38.177737;-7.062229;2480666
38.177737;-7.062229;2489104
38.177737;-7.062229;2492950
38.177737;-7.062229;2490298
38.177737;-7.062229;4408759
38.780451;-9.498947;2494200
38.780451;-9.498947;2494686
38.780451;-9.498947;2481042
38.780451;-9.498947;4408796
38.780451;-9.498947;5739315
38.780451;-9.498947;2490719
38.780451;-9.498947;2490774
38.780451;-9.498947;5845582
38.780451;-9.498947;7626513
38.780451;-9.498947;2474051
38.780451;-9.498947;2480666
38.780451;-9.498947;2495414
38.780451;-9.498947;4408759
38.780451;-9.498947;7901064
38.780451;-9.498947;2492822
38.780451;-9.498947;5231438
38.780451;-9.498947;5739315
38.780451;-9.498947;2490955
38.780451;-9.498947;7626513
38.780451;-9.498947;5845582
38.780451;-9.498947;2481042
38.780451;-9.498947;2490719
38.780451;-9.498947;2494708
38.780451;-9.498947;2494200
38.780451;-9.498947;2490310
38.780451;-9.498947;2481047
38.780451;-9.498947;2495414
38.780451;-9.498947;2492962
38.780451;-9.498947;4408759
38.780451;-9.498947;7901064
38.780451;-9.498947;5739315
38.780451;-9.498947;2492956
38.780451;-9.498947;2487879
38.780451;-9.498947;2492949
38.780451;-9.498947;7626513
38.780451;-9.498947;2493091
38.780451;-9.498947;2487871
38.780451;-9.498947;8097467
38.780451;-9.498947;2490955
38.780451;-9.498947;2494200
38.780451;-9.498947;2492460
38.780451;-9.498947;2490266
38.780451;-9.498947;2474051
38.780451;-9.498947;2494686
38.780451;-9.498947;5231763
38.780451;-9.498947;2490719
38.780451;-9.498947;5231190
38.780451;-9.498947;2494708
38.780451;-9.498947;2495414
38.780451;-9.498947;2489104
38.780451;-9.498947;2492962
38.780451;-9.498947;4408759
38.780451;-9.498947;7806848
38.780451;-9.498947;2490955
38.780451;-9.498947;7626513
38.780451;-9.498947;2475532
38.780451;-9.498947;2492949
38.780451;-9.498947;2494686
38.780451;-9.498947;2494708
38.780451;-9.498947;5845582
38.780451;-9.498947;2490719
38.780451;-9.498947;2481042
38.780451;-9.498947;2494200
38.780451;-9.498947;5228676
38.780451;-9.498947;4408759
38.780451;-9.498947;2474051
38.780451;-9.498947;2495414
38.780451;-9.498947;2490774
38.780451;-9.498947;2489104
38.780451;-9.498947;5231438
38.780451;-9.498947;2492822
38.780451;-9.498947;2490719
38.780451;-9.498947;2490955
38.780451;-9.498947;5739315
38.780451;-9.498947;5845582
38.780451;-9.498947;2494686
38.780451;-9.498947;2474051
38.780451;-9.498947;2481047
38.780451;-9.498947;2490955
38.780451;-9.498947;2494708
38.780451;-9.498947;2481042
38.780451;-9.498947;2481047
38.780451;-9.498947;2492962
38.780451;-9.498947;4408759
38.780451;-9.498947;2495414
38.780451;-9.498947;2494200
38.780451;-9.498947;5231438
38.780451;-9.498947;7901064
38.896912;-9.430947;2492956
38.896912;-9.430947;5739315
38.896912;-9.430947;2490955
38.896912;-9.430947;2493012
38.896912;-9.430947;2495414
38.896912;-9.430947;2480537
38.896912;-9.430947;2494200
38.896912;-9.430947;2480666
38.896912;-9.430947;5231190
38.896912;-9.430947;5228228
38.896912;-9.430947;2492962
38.896912;-9.430947;2497266
38.896912;-9.430947;2490719
38.896912;-9.430947;5231438
38.896912;-9.430947;2474051
38.896912;-9.430947;2492460
38.896912;-9.430947;2481042
38.896912;-9.430947;2494708
38.896912;-9.430947;2490310
38.896912;-9.430947;2494686
38.896912;-9.430947;2492822
39.382279;-8.534059;2487879
39.382279;-8.534059;2492956
39.382279;-8.534059;5231918
39.382279;-8.534059;2482501
39.382279;-8.534059;7660710
39.382279;-8.534059;5229167
39.382279;-8.534059;2480537
38.177737;-7.062229;5229167
38.177737;-7.062229;2492956
38.177737;-7.062229;5739315
38.177737;-7.062229;5230791
38.177737;-7.062229;2487879
38.177737;-7.062229;5231236
38.177737;-7.062229;2490955
39.382279;-8.534059;2493660
39.382279;-8.534059;2490719
39.382279;-8.534059;2482492
39.382279;-8.534059;2495455
39.382279;-8.534059;2494200
39.382279;-8.534059;2494686
39.382279;-8.534059;5229490
39.382279;-8.534059;5845582
39.382279;-8.534059;2477968
39.382279;-8.534059;5231190
39.382279;-8.534059;2492822
39.382279;-8.534059;2492962
38.177737;-7.062229;2482492
38.177737;-7.062229;7634625
38.177737;-7.062229;2487883
38.177737;-7.062229;2495455
38.177737;-7.062229;2493091
38.177737;-7.062229;8097467
38.177737;-7.062229;7626513
38.177737;-7.062229;2494686
38.177737;-7.062229;5229165
38.177737;-7.062229;2480537
38.177737;-7.062229;5845582
38.177737;-7.062229;2490719
38.177737;-7.062229;2494708
38.177737;-7.062229;2494200
38.177737;-7.062229;2484916
38.177737;-7.062229;2480389
38.177737;-7.062229;8095051
38.177737;-7.062229;2478523
38.177737;-7.062229;2495000
38.177737;-7.062229;2480666
38.177737;-7.062229;5229168
38.177737;-7.062229;2490266
38.177737;-7.062229;4408759
38.177737;-7.062229;2492950
38.177737;-7.062229;7806848
38.177737;-7.062229;2490298
38.177737;-7.062229;2490604
38.891567;-8.938751;7634625
38.891567;-8.938751;5230791
38.891567;-8.938751;2490313
38.891567;-8.938751;2494686
38.891567;-8.938751;2490719
38.891567;-8.938751;2493128
38.891567;-8.938751;2494708
38.891567;-8.938751;4408759
38.891567;-8.938751;5231190
38.891567;-8.938751;2490681
38.891567;-8.938751;8077224
38.891567;-8.938751;2492822
37.133822;-8.617315;2475443
37.133822;-8.617315;5845582
37.133822;-8.617315;7634625
37.133822;-8.617315;2490719
37.133822;-8.617315;2494686
37.133822;-8.617315;5231235
37.133822;-8.617315;2480537
37.133822;-8.617315;2492943
37.133822;-8.617315;2492962
37.133822;-8.617315;2497266
37.133822;-8.617315;2494200
37.133822;-8.617315;2492867
37.133822;-8.617315;2490274
37.133822;-8.617315;2492822
39.382279;-8.534059;5231918
39.382279;-8.534059;2480537
39.382279;-8.534059;2487879
39.382279;-8.534059;2492956
39.382279;-8.534059;2475532
39.382279;-8.534059;2493012
39.382279;-8.534059;4408759
39.382279;-8.534059;2492962
39.382279;-8.534059;7660710
39.382279;-8.534059;5229490
39.382279;-8.534059;2494200
39.382279;-8.534059;2493118
39.382279;-8.534059;5231190
39.382279;-8.534059;2490310
39.382279;-8.534059;2490719
39.382279;-8.534059;2493660
39.382279;-8.534059;8095051
39.382279;-8.534059;2493128
39.642959;-7.687376;5844449
39.642959;-7.687376;2480637
39.642959;-7.687376;2492956
39.642959;-7.687376;5229167
39.642959;-7.687376;5231236
39.642959;-7.687376;5230791
39.642959;-7.687376;2490719
39.642959;-7.687376;7626513
39.642959;-7.687376;4408796
39.642959;-7.687376;2489214
39.642959;-7.687376;2487883
39.642959;-7.687376;5844449
39.642959;-7.687376;2490955
39.642959;-7.687376;8097467
39.642959;-7.687376;2475532
39.642959;-7.687376;2494200
39.642959;-7.687376;2487879
39.642959;-7.687376;2494708
39.642959;-7.687376;2494686
39.642959;-7.687376;5231190
39.642959;-7.687376;8095051
39.642959;-7.687376;2491498
39.642959;-7.687376;2492962
39.642959;-7.687376;2490310
39.642959;-7.687376;2495471
39.642959;-7.687376;2490298
40.41892;-7.539711;2482501
40.41892;-7.539711;5231763
40.41892;-7.539711;5739315
40.41892;-7.539711;8097467
40.41892;-7.539711;2487871
40.41892;-7.539711;2474051
40.41892;-7.539711;8077224
40.41892;-7.539711;2491498
40.41892;-7.539711;6092830
40.41892;-7.539711;4408759
39.642959;-7.687376;5230791
39.642959;-7.687376;2492956
39.642959;-7.687376;5231770
39.642959;-7.687376;5229167
39.642959;-7.687376;5231236
39.642959;-7.687376;2487879
39.642959;-7.687376;2490955
39.642959;-7.687376;5844449
39.642959;-7.687376;7626513
39.642959;-7.687376;5845582
39.642959;-7.687376;2487883
39.642959;-7.687376;8097467
39.642959;-7.687376;2489214
39.642959;-7.687376;4408796
39.642959;-7.687376;2480537
39.642959;-7.687376;2482492
39.642959;-7.687376;2481042
39.642959;-7.687376;2494686
39.642959;-7.687376;2490719
39.642959;-7.687376;2480696
39.642959;-7.687376;8095051
39.642959;-7.687376;2494200
39.642959;-7.687376;2490310
39.642959;-7.687376;2495000
39.642959;-7.687376;2477968
39.642959;-7.687376;5231190
39.642959;-7.687376;2490774
39.642959;-7.687376;7806848
39.642959;-7.687376;2491498
39.642959;-7.687376;2490604
39.642959;-7.687376;5231438
39.642959;-7.687376;2492962
38.177737;-7.062229;5228684
38.177737;-7.062229;2492956
38.177737;-7.062229;5231236
38.177737;-7.062229;2480685
38.177737;-7.062229;5230791
38.177737;-7.062229;2487879
38.177737;-7.062229;5229165
38.177737;-7.062229;5229167
38.177737;-7.062229;2490955
38.177737;-7.062229;2480537
38.177737;-7.062229;2482492
38.177737;-7.062229;5844936
38.177737;-7.062229;5229167
38.177737;-7.062229;6095119
38.177737;-7.062229;5229168
38.177737;-7.062229;5228676
38.177737;-7.062229;5231190
38.177737;-7.062229;5230791
38.177737;-7.062229;2490955
38.177737;-7.062229;4408759
38.177737;-7.062229;5229165
38.177737;-7.062229;2480389
38.177737;-7.062229;2490719
38.177737;-7.062229;5231236
38.177737;-7.062229;5228676
38.177737;-7.062229;2482492
38.177737;-7.062229;5229168
38.177737;-7.062229;2494200
38.177737;-7.062229;5231190
38.177737;-7.062229;2482473
38.177737;-7.062229;2497266
38.177737;-7.062229;2480537
38.177737;-7.062229;4408796
38.177737;-7.062229;2490667
38.177737;-7.062229;2495455
38.177737;-7.062229;2480666
38.177737;-7.062229;2490719
38.106196;-7.223124;2494686
38.106196;-7.223124;5229165
38.106196;-7.223124;5231190
38.106196;-7.223124;2482501
38.177737;-7.062229;5844936
38.177737;-7.062229;5231236
38.177737;-7.062229;2484916
38.177737;-7.062229;2492867
38.177737;-7.062229;2490719
38.177737;-7.062229;2495455
38.177737;-7.062229;5229493
38.177737;-7.062229;2490955
38.177737;-7.062229;5230791
38.177737;-7.062229;5844936
38.177737;-7.062229;5229167
38.177737;-7.062229;2489214
38.177737;-7.062229;2492956
38.177737;-7.062229;2490955
38.177737;-7.062229;8097467
38.177737;-7.062229;5231236
38.177737;-7.062229;2487879
38.177737;-7.062229;2482501
38.177737;-7.062229;2482492
38.177737;-7.062229;2494686
